crosswalk_id,cafe,distance,cafe_area
06-0000026685,스타벅스커피 발산역점,62.015347230130615,203.87
06-0000037773,스타벅스 마곡역점,62.226949325474514,224.36
06-0000012160,스타벅스커피 발산역점,63.411393915327146,203.87
06-0000028084,스타벅스커피 화곡동점,64.04894254373379,281.76
06-0000041369,스타벅스 마곡역점,64.46119081585788,224.36
06-0000011586,스타벅스 화곡DT점,64.4752049199923,461.28
06-0000028085,스타벅스커피 화곡동점,65.18789755106414,281.76
06-0000033819,스타벅스 화곡DT점,67.43489645657496,461.28
06-0000012169,스타벅스커피 발산역점,67.83137796178455,203.87
06-0000026683,스타벅스커피 발산역점,69.03711459526201,203.87
06-0000012420,스타벅스 내발산점,69.12384941849439,239.13
06-0000035039,스타벅스 강서NC점,70.32009860855253,165.9
06-0000012419,스타벅스 내발산점,70.69027243010748,239.13
06-0000012152,스타벅스커피 발산역점,71.68812519617539,203.87
06-0000012371,스타벅스커피 화곡동점,71.76027037296839,281.76
06-0000025095,스타벅스커피 발산역점,72.64765435506726,203.87
06-0000026684,스타벅스커피 발산역점,72.9514824355385,203.87
06-0000013135,스타벅스커피 등촌점,74.81482306691892,221.0
06-0000049572,스타벅스 마곡사이언스타워R점,74.87033425003759,391.8
06-0000012171,스타벅스커피 발산역점,75.37392658180912,203.87
06-0000045316,스타벅스 강서NC점,75.4953371656083,165.9
06-0000031751,스타벅스 가양역점,76.02526264057828,231.4
06-0000012170,스타벅스커피 발산역점,76.09522302986309,203.87
06-0000028741,스타벅스 마곡GMG점,77.94665760692429,217.35
06-0000003610,스타벅스 강서NC점,78.61954004086896,165.9
06-0000037774,스타벅스 마곡역점,78.74516652435048,224.36
06-0000003609,스타벅스 강서NC점,79.49603650434052,165.9
06-0000012159,스타벅스 강서NC점,79.58127601265215,165.9
06-0000046650,스타벅스커피 발산역점,79.88848436139423,203.87
06-0000049573,스타벅스 마곡사이언스타워R점,81.9362272333401,391.8
06-0000012176,스타벅스커피 발산역점,82.59880761502123,203.87
06-0000041368,스타벅스 마곡역점,83.00816421130189,224.36
06-0000013133,스타벅스커피 등촌점,83.76426443365075,221.0
06-0000040293,스타벅스 내발산점,83.84514892775961,239.13
06-0000040294,스타벅스 내발산점,84.01168411185176,239.13
06-0000050945,스타벅스커피 등촌점,84.62661839779095,221.0
06-0000003608,스타벅스 강서NC점,85.26145263078415,165.9
06-0000013134,스타벅스커피 등촌점,86.26865062646445,221.0
06-0000024551,스타벅스 가양역사거리점,86.52948428219376,268.99
06-0000041366,스타벅스 마곡역점,87.0796383428736,224.36
06-0000035042,스타벅스 강서NC점,87.9458808390571,165.9
06-0000032131,스타벅스 강서구청사거리점,88.61444286185073,243.0
06-0000012421,스타벅스 내발산점,88.67947152198374,239.13
06-0000015734,스타벅스 화곡역8번출구점,88.90751566089345,290.9
06-0000039044,스타벅스 마곡역점,89.53485201285721,224.36
06-0000049641,스타벅스 마곡사이언스타워R점,89.95306153860098,391.8
06-0000050027,스타벅스 가양역점,90.33494192134773,231.4
06-0000033809,스타벅스 가양역점,90.37941915462635,231.4
06-0000013436,스타벅스 양천향교역,91.65958735522281,177.11
06-0000024633,스타벅스 강서우장산점,93.32376479858578,315.9
06-0000049571,스타벅스 마곡사이언스타워R점,93.90564282189187,391.8
06-0000035044,스타벅스 강서NC점,94.47007536010798,165.9
06-0000052146,스타벅스 양천향교역,95.36542357888426,177.11
06-0000029537,스타벅스 강서우장산점,95.42426663616449,315.9
06-0000041370,스타벅스 마곡역점,95.7976226458436,224.36
06-0000015726,스타벅스 가양역점,96.328298258896,231.4
06-0000019294,스타벅스 방화DT,96.55767860048323,373.97
06-0000051356,스타벅스 화곡역8번출구점,97.16872326365184,290.9
06-0000013171,스타벅스 화곡역8번출구점,97.62070377939398,290.9
06-0000011585,스타벅스 화곡DT점,97.93992376832944,461.28
06-0000035040,스타벅스 강서NC점,97.9943715239939,165.9
06-0000027003,스타벅스커피 발산역점,98.2547801027027,203.87
06-0000012155,스타벅스커피 발산역점,98.61978254990126,203.87
06-0000030343,스타벅스 방화DT,99.95676188210649,373.97
06-0000041363,스타벅스 마곡역점,100.29230474440374,224.36
06-0000049568,스타벅스 마곡사이언스타워R점,100.4594523956347,391.8
06-0000033829,스타벅스커피 까치산역점,101.14714487801481,323.49
06-0000049644,스타벅스 마곡사이언스타워R점,101.44195875494955,391.8
06-0000031630,스타벅스 내발산점,101.5746899506057,239.13
06-0000003590,스타벅스 가양역사거리점,101.9023735556756,268.99
06-0000000055,스타벅스 김포공항DT점,101.9473429478044,450.87
06-0000022965,스타벅스 강서구청사거리점,102.35593599552038,243.0
06-0000050024,스타벅스 강서구청사거리점,102.80335460442467,243.0
06-0000013536,스타벅스커피 화곡동점,102.95631976721522,281.76
06-0000013531,스타벅스 화곡역8번출구점,103.5034298386073,290.9
06-0000032134,스타벅스 강서구청사거리점,103.98035167288576,243.0
06-0000013502,스타벅스커피 까치산역점,103.98467812595466,323.49
06-0000037819,스타벅스 김포공항DT점,104.04583499273534,450.87
06-0000011416,스타벅스 강서우장산점,104.13851759165453,315.9
06-0000037771,스타벅스 김포공항DT점,104.1777987587641,450.87
06-0000024632,스타벅스 강서우장산점,104.96514995133225,315.9
06-0000050019,스타벅스 강서구청사거리점,105.18794653337115,243.0
06-0000024635,스타벅스 강서우장산점,105.3051082032175,315.9
06-0000013160,스타벅스 화곡역8번출구점,105.33210093082037,290.9
06-0000032135,스타벅스 강서구청사거리점,105.54858089651512,243.0
06-0000037805,스타벅스 김포공항DT점,105.93556004817451,450.87
06-0000032139,스타벅스 강서구청사거리점,105.98774529737736,243.0
06-0000003581,스타벅스 가양역사거리점,106.65861702224709,268.99
06-0000051729,스타벅스 양천향교역,106.90375839248166,177.11
06-0000032129,스타벅스 강서구청사거리점,107.85060479236114,243.0
06-0000049671,스타벅스커피 발산역점,107.92153997760067,203.87
06-0000013491,스타벅스 방화DT,108.99172901712919,373.97
06-0000036910,스타벅스 방화DT,109.3519039846985,373.97
06-0000041367,스타벅스 마곡역점,110.59178930890097,224.36
06-0000031747,스타벅스 화곡역8번출구점,111.31929890927255,290.9
06-0000024634,스타벅스 강서우장산점,112.07222910209096,315.9
06-0000013018,스타벅스커피 염창역점,112.2086033388922,221.3
06-0000013432,스타벅스 양천향교역,112.53847408293264,177.11
06-0000011417,스타벅스 강서우장산점,113.1765044474051,315.9
06-0000032136,스타벅스 강서구청사거리점,113.45716985599655,243.0
06-0000052708,스타벅스커피 까치산역점,113.49467337181574,323.49
06-0000037772,스타벅스 김포공항DT점,114.14176144096523,450.87
06-0000041529,스타벅스커피 등촌점,114.15280307508448,221.0
06-0000013501,스타벅스커피 까치산역점,114.33311754504346,323.49
06-0000037818,스타벅스 김포공항DT점,114.4951026165176,450.87
06-0000013529,스타벅스 화곡역8번출구점,115.19735393588716,290.9
06-0000049660,스타벅스 마곡사이언스타워R점,115.21187513368548,391.8
06-0000012368,스타벅스커피 화곡동점,115.70462523781896,281.76
06-0000049673,스타벅스커피 발산역점,116.56678489723416,203.87
06-0000047930,스타벅스 화곡역8번출구점,116.89785644175302,290.9
06-0000013535,스타벅스 화곡역8번출구점,117.27916055633018,290.9
06-0000013435,스타벅스 양천향교역,118.11232054805333,177.11
06-0000000061,스타벅스 김포공항DT점,119.09155938138949,450.87
06-0000036909,스타벅스 방화DT,119.85752256791802,373.97
06-0000030342,스타벅스 방화DT,121.11034155560216,373.97
06-0000013496,스타벅스 방화DT,121.62879641755285,373.97
06-0000032138,스타벅스 강서구청사거리점,122.93612290402474,243.0
06-0000013478,스타벅스커피 까치산역점,123.18817638192161,323.49
06-0000013433,스타벅스 양천향교역,123.30457432125039,177.11
06-0000039076,스타벅스 강서구청사거리점,123.43100117190731,243.0
06-0000048567,스타벅스커피 발산역점,123.44392937460813,203.87
06-0000049670,스타벅스커피 발산역점,123.74810541665349,203.87
06-0000028743,스타벅스 마곡GMG점,123.81761551305247,217.35
06-0000022105,스타벅스 양천향교역,123.8880282400045,177.11
06-0000045698,스타벅스커피 발산역점,124.84628076491386,203.87
06-0000032130,스타벅스 강서구청사거리점,125.1243659603897,243.0
06-0000015728,스타벅스 양천향교역,125.23023920511788,177.11
06-0000000057,스타벅스 김포공항DT점,125.80056538903348,450.87
06-0000044387,스타벅스 마곡GMG점,126.44661180051762,217.35
06-0000024552,스타벅스커피 등촌점,126.62585732441819,221.0
06-0000045699,스타벅스커피 발산역점,126.78564595876063,203.87
06-0000041371,스타벅스 마곡GMG점,127.73935163351433,217.35
06-0000041570,스타벅스커피 등촌점,129.53383414037307,221.0
06-0000033810,스타벅스 가양역사거리점,129.56355684158333,268.99
06-0000013434,스타벅스 양천향교역,129.83466542592214,177.11
06-0000013302,스타벅스커피 염창역점,130.28597518682218,221.3
06-0000012408,스타벅스 김포공항DT점,130.6816011258043,450.87
06-0000013503,스타벅스커피 까치산역점,130.69263970888042,323.49
06-0000013483,스타벅스 방화DT,130.72158318285386,373.97
06-0000049591,스타벅스 양천향교역,131.3128882781127,177.11
06-0000049672,스타벅스커피 발산역점,131.75019790030845,203.87
06-0000039042,스타벅스 마곡역점,132.93139835945735,224.36
06-0000003614,스타벅스 김포공항DT점,133.13884513036038,450.87
06-0000032127,스타벅스 강서구청사거리점,133.27004696732126,243.0
06-0000045730,스타벅스 마곡사이언스타워R점,133.28898662718555,391.8
06-0000039068,스타벅스커피 화곡동점,134.3187986114684,281.76
06-0000012979,스타벅스 가양역점,134.52277121521257,231.4
06-0000038496,스타벅스 방화DT,134.66481418190034,373.97
06-0000013495,스타벅스 방화DT,134.8870787648918,373.97
06-0000012367,스타벅스커피 화곡동점,134.9734748930581,281.76
06-0000012089,스타벅스 우장산역점,135.19572247163697,244.4
06-0000032128,스타벅스 강서구청사거리점,136.45484196193752,243.0
06-0000032140,스타벅스 강서구청사거리점,136.63751824045488,243.0
06-0000052144,스타벅스커피 발산역점,136.86853877446785,203.87
06-0000013500,스타벅스커피 까치산역점,136.9637904957116,323.49
06-0000027443,스타벅스 등촌대로점,136.99098209591776,270.73
06-0000003639,스타벅스 가양역사거리점,137.1046311386328,268.99
06-0000013494,스타벅스 방화DT,137.43896136593844,373.97
06-0000028069,스타벅스커피 염창역점,137.74981808609544,221.3
06-0000013530,스타벅스 화곡역8번출구점,137.81175700033333,290.9
06-0000028068,스타벅스커피 염창역점,137.83334825920667,221.3
06-0000050031,스타벅스 가양역점,138.09719496133226,231.4
06-0000025490,스타벅스 강서구청사거리점,138.86782205560166,243.0
06-0000049104,스타벅스 마곡사이언스타워R점,139.5986824940637,391.8
06-0000040238,스타벅스 방화DT,139.80113687863127,373.97
06-0000003233,스타벅스커피 까치산역점,139.81815487482086,323.49
06-0000013355,스타벅스 강서구청사거리점,140.17045383078414,243.0
06-0000013528,스타벅스 화곡역8번출구점,140.8000319543188,290.9
06-0000045701,스타벅스커피 발산역점,140.8510590881991,203.87
06-0000025491,스타벅스 강서구청사거리점,141.3990821647351,243.0
06-0000045700,스타벅스커피 발산역점,141.90786683153846,203.87
06-0000013779,스타벅스 양천향교역,142.51214153684447,177.11
06-0000013273,스타벅스 강서구청사거리점,142.52214833241956,243.0
06-0000045731,스타벅스 마곡사이언스타워R점,142.7985271522595,391.8
06-0000012088,스타벅스 우장산역점,143.47610685872266,244.4
06-0000044388,스타벅스 마곡GMG점,143.62300831769647,217.35
06-0000026765,스타벅스 방화DT,143.7648009454501,373.97
06-0000013368,스타벅스 가양역사거리점,143.9442297854006,268.99
06-0000000054,스타벅스 김포공항DT점,144.56439701506312,450.87
06-0000013492,스타벅스 방화DT,145.18819644843322,373.97
06-0000052454,스타벅스커피 염창역점,145.770872443405,221.3
06-0000041373,스타벅스 마곡GMG점,146.0139884705419,217.35
06-0000048576,스타벅스커피 화곡동점,147.65058090976703,281.76
06-0000032126,스타벅스 강서구청사거리점,147.77502070626502,243.0
06-0000028070,스타벅스커피 염창역점,147.85417582980114,221.3
06-0000048574,스타벅스커피 화곡동점,147.86531660086524,281.76
06-0000049106,스타벅스 마곡사이언스타워R점,147.91075114136848,391.8
06-0000051468,스타벅스 강서구청사거리점,148.103341885678,243.0
06-0000025485,스타벅스 우장산역점,148.18611735105046,244.4
06-0000050949,스타벅스 강서우장산점,149.67662401977356,315.9
06-0000041372,스타벅스 마곡GMG점,149.90974231081387,217.35
06-0000013699,스타벅스 화곡역8번출구점,150.006687389226,290.9
06-0000012976,스타벅스 가양역점,150.77308280273104,231.4
06-0000045723,스타벅스 마곡사이언스타워R점,151.21834628829035,391.8
06-0000013504,스타벅스커피 까치산역점,151.4976679494347,323.49
06-0000049590,스타벅스 양천향교역,152.1609064877058,177.11
06-0000052455,스타벅스커피 염창역점,152.6847440093224,221.3
06-0000013780,스타벅스 양천향교역,152.85144329545827,177.11
06-0000049589,스타벅스 양천향교역,153.18593365004367,177.11
06-0000013527,스타벅스 화곡역8번출구점,153.23029278668866,290.9
06-0000013431,스타벅스 양천향교역,155.33335083396932,177.11
06-0000036919,스타벅스 가양역점,155.98051354146475,231.4
06-0000052457,스타벅스커피 염창역점,156.97973673400548,221.3
06-0000048575,스타벅스커피 화곡동점,156.98012498698856,281.76
06-0000033808,스타벅스 가양역점,157.3693829924618,231.4
06-0000052456,스타벅스커피 염창역점,157.55800380217792,221.3
06-0000027417,스타벅스커피 염창역점,157.622541526049,221.3
06-0000037740,스타벅스 가양역점,158.05238337605093,231.4
06-0000013364,스타벅스 가양역사거리점,158.09113092460694,268.99
06-0000048577,스타벅스커피 화곡동점,158.15606274619364,281.76
06-0000003638,스타벅스 가양역사거리점,158.2812563752818,268.99
06-0000045724,스타벅스 마곡사이언스타워R점,159.03087770974923,391.8
06-0000026764,스타벅스 방화DT,159.05640282611932,373.97
06-0000037736,스타벅스 가양역사거리점,159.61124279499288,268.99
06-0000036921,스타벅스 가양역사거리점,159.82662863932416,268.99
06-0000038500,스타벅스 우장산역점,159.9731940644097,244.4
06-0000028511,스타벅스 우장산역점,160.0769400508533,244.4
06-0000035041,스타벅스 강서NC점,160.56874098083543,165.9
06-0000028066,스타벅스커피 염창역점,161.48860689399473,221.3
06-0000045725,스타벅스 마곡사이언스타워R점,161.5695193052996,391.8
06-0000036538,스타벅스 강서구청사거리점,161.6081356072195,243.0
06-0000049099,스타벅스 마곡사이언스타워R점,161.830457968457,391.8
06-0000028067,스타벅스커피 염창역점,164.52166518853383,221.3
06-0000033811,스타벅스 가양역사거리점,166.40287104121782,268.99
06-0000027416,스타벅스커피 염창역점,166.94809929615144,221.3
06-0000050010,스타벅스 강서구청사거리점,167.35430600467666,243.0
06-0000028536,스타벅스 우장산역점,167.37413376859266,244.4
06-0000045708,스타벅스 마곡사이언스타워R점,167.5140971511418,391.8
06-0000036539,스타벅스 강서구청사거리점,167.78233694057428,243.0
06-0000013359,스타벅스 강서구청사거리점,168.4865762131899,243.0
06-0000027442,스타벅스 등촌대로점,168.48924110584161,270.73
06-0000045726,스타벅스 마곡사이언스타워R점,168.800423502636,391.8
06-0000049101,스타벅스 마곡사이언스타워R점,168.97784776562338,391.8
06-0000012095,스타벅스 우장산역점,170.36883700109436,244.4
06-0000036918,스타벅스 가양역사거리점,170.55712249875336,268.99
06-0000030015,스타벅스커피 염창역점,170.63211174102858,221.3
06-0000013783,스타벅스 양천향교역,170.71396394172837,177.11
06-0000024637,스타벅스 강서우장산점,171.11819390596753,315.9
06-0000013180,스타벅스 화곡역8번출구점,171.2693649448258,290.9
06-0000013505,스타벅스커피 까치산역점,171.58558697351333,323.49
06-0000012145,스타벅스커피 발산역점,172.1065784987527,203.87
06-0000052828,스타벅스커피 까치산역점,172.22340102705567,323.49
06-0000003592,스타벅스 가양역사거리점,172.3195172769259,268.99
06-0000045709,스타벅스 마곡사이언스타워R점,172.7594693931606,391.8
06-0000012183,스타벅스 강서NC점,173.04333648889053,165.9
06-0000051728,스타벅스 양천향교역,173.45788166551716,177.11
06-0000027415,스타벅스커피 염창역점,173.48214218236922,221.3
06-0000012978,스타벅스 가양역사거리점,173.8069016784345,268.99
06-0000045728,스타벅스 마곡사이언스타워R점,173.8686974154047,391.8
06-0000051457,스타벅스 마곡사이언스타워R점,173.90479332622746,391.8
06-0000052827,스타벅스커피 까치산역점,174.12318816502847,323.49
06-0000013525,스타벅스 방화DT,174.88798745122244,373.97
06-0000002980,스타벅스커피 까치산역점,174.94113231849056,323.49
06-0000036908,스타벅스 방화DT,175.1797357017061,373.97
06-0000024553,스타벅스 가양역사거리점,175.2114213764083,268.99
06-0000039370,스타벅스 우장산역점,175.32117966820374,244.4
06-0000003342,스타벅스 우장산역점,175.49021368188096,244.4
06-0000038345,스타벅스커피 까치산역점,175.79472064771264,323.49
06-0000045649,스타벅스 방화DT,175.97008831576278,373.97
06-0000024636,스타벅스 강서우장산점,176.17220796210697,315.9
06-0000015741,스타벅스 화곡역8번출구점,176.2236716373756,290.9
06-0000037223,스타벅스커피 화곡동점,176.50275766414396,281.76
06-0000013526,스타벅스 방화DT,176.61624235587436,373.97
06-0000013476,스타벅스커피 까치산역점,177.37074713699445,323.49
06-0000011418,스타벅스 강서우장산점,177.54553432222997,315.9
06-0000028535,스타벅스 우장산역점,177.7478507530498,244.4
06-0000028089,스타벅스커피 화곡동점,177.85628529301454,281.76
06-0000033813,스타벅스커피 등촌점,177.8664857851473,221.0
06-0000012977,스타벅스 가양역점,177.97735406353968,231.4
06-0000045729,스타벅스 마곡사이언스타워R점,178.66799165186484,391.8
06-0000013259,스타벅스 강서구청사거리점,178.83881312573635,243.0
06-0000012096,스타벅스 우장산역점,178.94186295656252,244.4
06-0000052821,스타벅스커피 발산역점,179.06253588017938,203.87
06-0000028088,스타벅스커피 화곡동점,180.14349081566263,281.76
06-0000049098,스타벅스 마곡사이언스타워R점,180.42771511876293,391.8
06-0000012121,스타벅스커피 발산역점,180.4847596885923,203.87
06-0000036920,스타벅스 가양역점,181.35089377908142,231.4
06-0000003593,스타벅스 가양역사거리점,181.87092731646356,268.99
06-0000049587,스타벅스 양천향교역,182.24211231453913,177.11
06-0000028848,스타벅스 가양역점,182.60796224384512,231.4
06-0000045707,스타벅스 마곡사이언스타워R점,183.17396919143053,391.8
06-0000012097,스타벅스 우장산역점,183.54017554033138,244.4
06-0000039074,스타벅스커피 발산역점,184.3421963459314,203.87
06-0000036923,스타벅스 가양역점,184.41691486286803,231.4
06-0000012093,스타벅스 우장산역점,184.65922026179518,244.4
06-0000028086,스타벅스커피 화곡동점,184.702427253627,281.76
06-0000028064,스타벅스커피 염창역점,184.9184626326691,221.3
06-0000030278,스타벅스 강서구청사거리점,185.1858530471285,243.0
06-0000028065,스타벅스커피 염창역점,185.44900677250988,221.3
06-0000037802,스타벅스커피 발산역점,185.54326904143613,203.87
06-0000052818,스타벅스 강서NC점,186.07861540156784,165.9
06-0000045771,스타벅스 양천향교역,186.27240411080845,177.11
06-0000047448,스타벅스 가양역사거리점,186.37275874445234,268.99
06-0000027434,스타벅스커피 염창역점,186.6453813384244,221.3
06-0000028087,스타벅스커피 화곡동점,186.73756058044953,281.76
06-0000012146,스타벅스커피 발산역점,186.90850411758962,203.87
06-0000034374,스타벅스 화곡DT점,187.18021683715824,461.28
06-0000045706,스타벅스 마곡사이언스타워R점,187.8238086646808,391.8
06-0000013484,스타벅스 방화DT,188.0649265705133,373.97
06-0000027431,스타벅스커피 염창역점,188.4872652442352,221.3
06-0000036541,스타벅스 강서구청사거리점,188.52382149425864,243.0
06-0000049105,스타벅스 마곡사이언스타워R점,189.08636679532523,391.8
06-0000049102,스타벅스 마곡사이언스타워R점,189.1296893595928,391.8
06-0000045772,스타벅스 양천향교역,189.3401434390036,177.11
06-0000049584,스타벅스 양천향교역,189.4924964056322,177.11
06-0000024554,스타벅스 가양역사거리점,189.8345915041079,268.99
06-0000045727,스타벅스 마곡사이언스타워R점,190.37210814405702,391.8
06-0000015731,스타벅스커피 까치산역점,191.09720334011612,323.49
06-0000003637,스타벅스 가양역사거리점,191.11760390764536,268.99
06-0000024555,스타벅스 가양역사거리점,191.19159383901012,268.99
06-0000013482,스타벅스커피 까치산역점,191.55935845048216,323.49
06-0000036540,스타벅스 강서구청사거리점,191.80429209765262,243.0
06-0000025616,스타벅스 방화DT,192.20319510745523,373.97
06-0000039692,스타벅스커피 까치산역점,192.50602427106443,323.49
06-0000013781,스타벅스 양천향교역,192.55913113938436,177.11
06-0000045702,스타벅스커피 발산역점,192.60023587412206,203.87
06-0000052709,스타벅스커피 발산역점,193.62485199882315,203.87
06-0000019575,스타벅스 방화DT,194.60539509527018,373.97
06-0000027852,스타벅스 방화DT,195.4275709765065,373.97
06-0000049586,스타벅스 양천향교역,195.7916630415264,177.11
06-0000028063,스타벅스커피 염창역점,195.8536844274151,221.3
06-0000012144,스타벅스커피 발산역점,196.15227132228426,203.87
06-0000013145,스타벅스 가양역점,196.1971943677617,231.4
06-0000003615,스타벅스커피 까치산역점,196.51224917896084,323.49
06-0000027441,스타벅스 등촌대로점,196.57489037592745,270.73
06-0000049100,스타벅스 마곡사이언스타워R점,196.60422536220094,391.8
06-0000050029,스타벅스 강서구청사거리점,197.42854732766418,243.0
06-0000005716,스타벅스커피 까치산역점,197.65972582069807,323.49
06-0000037753,스타벅스 강서구청사거리점,197.82214663071085,243.0
06-0000037735,스타벅스 가양역사거리점,198.22522908387188,268.99
06-0000050950,스타벅스 강서우장산점,198.24456220433197,315.9
06-0000012094,스타벅스 우장산역점,198.9081546015564,244.4
06-0000033812,스타벅스 가양역사거리점,198.9833882700952,268.99
06-0000015674,스타벅스커피 발산역점,199.99232151751428,203.87
06-0000036922,스타벅스 가양역점,200.09693264310326,231.4
06-0000027435,스타벅스커피 염창역점,200.11288029479798,221.3
06-0000012166,스타벅스커피 발산역점,200.3547474362409,203.87
06-0000039371,스타벅스 우장산역점,200.49912916572526,244.4
06-0000045770,스타벅스 양천향교역,200.5584585234317,177.11
06-0000013357,스타벅스 강서구청사거리점,200.61252478513939,243.0
06-0000049585,스타벅스 양천향교역,200.88120848575602,177.11
06-0000013488,스타벅스 방화DT,201.42202675769212,373.97
06-0000045799,스타벅스 마곡GMG점,201.50173327889024,217.35
06-0000036542,스타벅스 강서구청사거리점,201.64662081821123,243.0
06-0000037803,스타벅스커피 발산역점,201.68032514579383,203.87
06-0000020831,스타벅스 가양역점,201.95211997323088,231.4
06-0000036924,스타벅스 가양역점,202.96008464903275,231.4
06-0000013356,스타벅스 강서구청사거리점,202.99463166785299,243.0
06-0000045703,스타벅스커피 발산역점,203.40372837039385,203.87
06-0000025495,스타벅스 가양역점,203.71765211511087,231.4
06-0000013578,스타벅스 가양역점,203.79260816358249,231.4
06-0000045768,스타벅스 양천향교역,204.18460316811186,177.11
06-0000028878,스타벅스 등촌대로점,204.62235440862474,270.73
06-0000013448,스타벅스 양천향교역,204.84936626355426,177.11
06-0000003591,스타벅스 가양역사거리점,204.86989354064028,268.99
06-0000037756,스타벅스 강서구청사거리점,205.17545214460318,243.0
06-0000013464,스타벅스 양천향교역,205.4846229913942,177.11
06-0000025505,스타벅스 강서우장산점,205.93094700559902,315.9
06-0000013146,스타벅스 가양역점,206.21525410878297,231.4
06-0000039762,스타벅스 우장산역점,206.68627541105698,244.4
06-0000037752,스타벅스 강서구청사거리점,206.8092616262091,243.0
06-0000025511,스타벅스 화곡DT점,207.95403642266862,461.28
06-0000012143,스타벅스커피 발산역점,208.27378423354378,203.87
06-0000052682,스타벅스 강서구청사거리점,209.29044255285265,243.0
06-0000050951,스타벅스 강서우장산점,209.36368827128643,315.9
06-0000024639,스타벅스 강서우장산점,209.4082947973824,315.9
06-0000013486,스타벅스 방화DT,209.6971580941866,373.97
06-0000051727,스타벅스 양천향교역,209.71259370500263,177.11
06-0000012165,스타벅스커피 발산역점,210.030171704711,203.87
06-0000027440,스타벅스 등촌대로점,210.12726487157968,270.73
06-0000045802,스타벅스 마곡GMG점,210.22296975188533,217.35
06-0000013019,스타벅스커피 염창역점,210.56228008378437,221.3
06-0000028879,스타벅스 등촌대로점,211.4360642080943,270.73
06-0000028880,스타벅스 등촌대로점,211.53902029347688,270.73
06-0000012102,스타벅스 우장산역점,211.57837787875806,244.4
06-0000036925,스타벅스 가양역점,212.71028003175888,231.4
06-0000040237,스타벅스커피 등촌점,213.08668287313185,221.0
06-0000013363,스타벅스커피 등촌점,213.24214914594666,221.0
06-0000033798,스타벅스 양천향교역,213.85431733088413,177.11
06-0000013144,스타벅스 가양역점,214.22208178772672,231.4
06-0000013366,스타벅스 가양역사거리점,214.37517395292477,268.99
06-0000045803,스타벅스 마곡GMG점,214.40465463433858,217.35
06-0000049669,스타벅스커피 발산역점,214.41609459072606,203.87
06-0000027836,스타벅스 가양역점,215.11336470969633,231.4
06-0000013367,스타벅스 가양역사거리점,215.4875900814575,268.99
06-0000050022,스타벅스커피 발산역점,216.06043922402543,203.87
06-0000013280,스타벅스 강서구청사거리점,216.52230603703237,243.0
06-0000013577,스타벅스 가양역점,216.63085286499035,231.4
06-0000045421,스타벅스 가양역사거리점,217.05950273955054,268.99
06-0000045798,스타벅스 마곡GMG점,217.14932955297155,217.35
06-0000049630,스타벅스 양천향교역,217.8166116583449,177.11
06-0000045420,스타벅스 가양역사거리점,217.87799555844228,268.99
06-0000041364,스타벅스커피 발산역점,217.93633480685966,203.87
06-0000034382,스타벅스 방화DT,218.4836336851632,373.97
06-0000027418,스타벅스커피 염창역점,218.62409974234149,221.3
06-0000013354,스타벅스 강서구청사거리점,218.72741083195066,243.0
06-0000003722,스타벅스커피 까치산역점,219.37721389381568,323.49
06-0000013274,스타벅스 강서구청사거리점,220.05962691237286,243.0
06-0000037731,스타벅스커피 염창역점,220.26663939694447,221.3
06-0000002940,스타벅스커피 까치산역점,220.70107807161793,323.49
06-0000011588,스타벅스 화곡DT점,220.8889448507379,461.28
06-0000013487,스타벅스 방화DT,221.01030785928575,373.97
06-0000040245,스타벅스 강서구청사거리점,221.02761060214556,243.0
06-0000000930,스타벅스 김포공항DT점,221.06644950360572,450.87
06-0000045797,스타벅스 마곡GMG점,221.70646699939638,217.35
06-0000012149,스타벅스커피 발산역점,222.22928503228786,203.87
06-0000049567,스타벅스 마곡사이언스타워R점,222.9361251309293,391.8
06-0000044389,스타벅스 마곡GMG점,223.0176411260006,217.35
06-0000013281,스타벅스 강서구청사거리점,223.9704714155994,243.0
06-0000013179,스타벅스 가양역사거리점,224.03348280732965,268.99
06-0000013147,스타벅스 가양역점,224.47298829297537,231.4
06-0000050009,스타벅스커피 등촌점,224.66767316760473,221.0
06-0000015670,스타벅스 우장산역점,224.70163261629122,244.4
06-0000012148,스타벅스커피 발산역점,224.79122584895114,203.87
06-0000027438,스타벅스 등촌대로점,224.81845190054779,270.73
06-0000052820,스타벅스 양천향교역,225.1213793319196,177.11
06-0000030273,스타벅스 양천향교역,225.26000110842486,177.11
06-0000036916,스타벅스 가양역사거리점,225.43994693020238,268.99
06-0000027404,스타벅스커피 염창역점,225.62353489926534,221.3
06-0000013020,스타벅스커피 염창역점,226.76873666154583,221.3
06-0000047268,스타벅스커피 염창역점,227.09894221297648,221.3
06-0000013493,스타벅스커피 까치산역점,227.28434548990586,323.49
06-0000022978,스타벅스커피 화곡동점,227.31541127571006,281.76
06-0000013365,스타벅스 가양역사거리점,227.31950312285574,268.99
06-0000013279,스타벅스 강서구청사거리점,227.36476983020287,243.0
06-0000045769,스타벅스 양천향교역,227.48581271014578,177.11
06-0000022635,스타벅스 내발산점,227.93169947419133,239.13
06-0000040247,스타벅스 강서구청사거리점,228.06011589187355,243.0
06-0000027405,스타벅스커피 염창역점,228.08346872147894,221.3
06-0000013177,스타벅스 가양역사거리점,228.24680307231617,268.99
06-0000013557,스타벅스 우장산역점,228.4220209468989,244.4
